bitstring,bitstring_tuple,bitstring_excel,feasible,assignment,processing,workload,ergonomic,safety,original_cost,assignment_penalty,skill_penalty,robot_utilization_penalty,total_penalty,total_cost
100000110001,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1)","=""100000110001""",False,"{'O11': ['H'], 'O12': [], 'O21': ['H', 'R'], 'O22': ['M']}",16,3.5,3.5,2.0,25.0,40,0,0,40,65.0
011001100000,"(0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)","=""011001100000""",False,"{'O11': ['R', 'M'], 'O12': ['M'], 'O21': ['H'], 'O22': []}",20,2.0,2.0999999999999996,1.0,25.1,40,0,0,40,65.1
101100100001,"(1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1)","=""101100100001""",False,"{'O11': ['H', 'M'], 'O12': ['H'], 'O21': ['H'], 'O22': ['M']}",24,7.0,9.1,0.0,40.1,20,0,5,25,65.1
001000010101,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1)","=""001000010101""",False,"{'O11': ['M'], 'O12': [], 'O21': ['R'], 'O22': ['H', 'M']}",18,2.5,2.8,2.0,25.3,40,0,0,40,65.3
010001000101,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1)","=""010001000101""",False,"{'O11': ['R'], 'O12': ['M'], 'O21': [], 'O22': ['H', 'M']}",19,2.5,2.8,1.0,25.3,40,0,0,40,65.3
100100001100,"(1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0)","=""100100001100""",False,"{'O11': ['H'], 'O12': ['H'], 'O21': ['M'], 'O22': ['H']}",23,7.5,9.799999999999999,0.0,40.3,0,20,5,25,65.3
101100010100,"(1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0)","=""101100010100""",False,"{'O11': ['H', 'M'], 'O12': ['H'], 'O21': ['R'], 'O22': ['H']}",26,7.5,9.799999999999999,2.0,45.3,20,0,0,20,65.3
000000100100,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0)","=""000000100100""",False,"{'O11': [], 'O12': [], 'O21': ['H'], 'O22': ['H']}",11,4.5,4.8999999999999995,0.0,20.4,40,0,5,45,65.4
000010100100,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0)","=""000010100100""",False,"{'O11': [], 'O12': ['R'], 'O21': ['H'], 'O22': ['H']}",16,4.5,4.8999999999999995,0.0,25.4,20,20,0,40,65.4
100001011001,"(1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1)","=""100001011001""",False,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R', 'M'], 'O22': ['M']}",21,1.5,1.4,2.0,25.9,20,20,0,40,65.9
000000010000,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","=""000000010000""",False,"{'O11': [], 'O12': [], 'O21': ['R'], 'O22': []}",4,0.0,0.0,2.0,6.0,60,0,0,60,66.0
010010001001,"(0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1)","=""010010001001""",False,"{'O11': ['R'], 'O12': ['R'], 'O21': ['M'], 'O22': ['M']}",20,0.0,0.0,1.0,21.0,0,40,5,45,66.0
011000010001,"(0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1)","=""011000010001""",False,"{'O11': ['R', 'M'], 'O12': [], 'O21': ['R'], 'O22': ['M']}",18,0.0,0.0,3.0,21.0,40,0,5,45,66.0
100001110000,"(1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0)","=""100001110000""",False,"{'O11': ['H'], 'O12': ['M'], 'O21': ['H', 'R'], 'O22': []}",17,3.5,3.5,2.0,26.0,40,0,0,40,66.0
110000100001,"(1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)","=""110000100001""",False,"{'O11': ['H', 'R'], 'O12': [], 'O21': ['H'], 'O22': ['M']}",18,3.5,3.5,1.0,26.0,40,0,0,40,66.0
001011100001,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1)","=""001011100001""",False,"{'O11': ['M'], 'O12': ['R', 'M'], 'O21': ['H'], 'O22': ['M']}",22,2.0,2.0999999999999996,0.0,26.1,20,20,0,40,66.1
001100000000,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","=""001100000000""",False,"{'O11': ['M'], 'O12': ['H'], 'O21': [], 'O22': []}",12,3.5,5.6,0.0,21.1,40,0,5,45,66.1
010010100000,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0)","=""010010100000""",False,"{'O11': ['R'], 'O12': ['R'], 'O21': ['H'], 'O22': []}",16,2.0,2.0999999999999996,1.0,21.1,20,20,5,45,66.1
010100110001,"(0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1)","=""010100110001""",False,"{'O11': ['R'], 'O12': ['H'], 'O21': ['H', 'R'], 'O22': ['M']}",25,5.5,7.699999999999999,3.0,41.2,20,0,5,25,66.2
000001001100,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0)","=""000001001100""",False,"{'O11': [], 'O12': ['M'], 'O21': ['M'], 'O22': ['H']}",16,2.5,2.8,0.0,21.3,20,20,5,45,66.3
010100100101,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1)","=""010100100101""",False,"{'O11': ['R'], 'O12': ['H'], 'O21': ['H'], 'O22': ['H', 'M']}",27,8.0,10.5,1.0,46.5,20,0,0,20,66.5
110001001001,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1)","=""110001001001""",False,"{'O11': ['H', 'R'], 'O12': ['M'], 'O21': ['M'], 'O22': ['M']}",23,1.5,1.4,1.0,26.9,20,20,0,40,66.9
010000000000,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","=""010000000000""",False,"{'O11': ['R'], 'O12': [], 'O21': [], 'O22': []}",6,0.0,0.0,1.0,7.0,60,0,0,60,67.0
011001010000,"(0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0)","=""011001010000""",False,"{'O11': ['R', 'M'], 'O12': ['M'], 'O21': ['R'], 'O22': []}",19,0.0,0.0,3.0,22.0,40,0,5,45,67.0
110001100000,"(1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)","=""110001100000""",False,"{'O11': ['H', 'R'], 'O12': ['M'], 'O21': ['H'], 'O22': []}",19,3.5,3.5,1.0,27.0,40,0,0,40,67.0
100000010101,"(1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1)","=""100000010101""",False,"{'O11': ['H'], 'O12': [], 'O21': ['R'], 'O22': ['H', 'M']}",17,4.0,4.199999999999999,2.0,27.2,40,0,0,40,67.2
000010010100,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0)","=""000010010100""",False,"{'O11': [], 'O12': ['R'], 'O21': ['R'], 'O22': ['H']}",15,2.5,2.8,2.0,22.3,20,20,5,45,67.3
001000001100,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0)","=""001000001100""",False,"{'O11': ['M'], 'O12': [], 'O21': ['M'], 'O22': ['H']}",17,2.5,2.8,0.0,22.3,20,20,5,45,67.3
001010001100,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0)","=""001010001100""",False,"{'O11': ['M'], 'O12': ['R'], 'O21': ['M'], 'O22': ['H']}",22,2.5,2.8,0.0,27.3,0,40,0,40,67.3
011001000100,"(0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0)","=""011001000100""",False,"{'O11': ['R', 'M'], 'O12': ['M'], 'O21': [], 'O22': ['H']}",21,2.5,2.8,1.0,27.3,40,0,0,40,67.3
001100110100,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0)","=""001100110100""",False,"{'O11': ['M'], 'O12': ['H'], 'O21': ['H', 'R'], 'O22': ['H']}",27,8.0,10.5,2.0,47.5,20,0,0,20,67.5
010101100100,"(0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0)","=""010101100100""",False,"{'O11': ['R'], 'O12': ['H', 'M'], 'O21': ['H'], 'O22': ['H']}",28,8.0,10.5,1.0,47.5,20,0,0,20,67.5
110000010001,"(1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1)","=""110000010001""",False,"{'O11': ['H', 'R'], 'O12': [], 'O21': ['R'], 'O22': ['M']}",17,1.5,1.4,3.0,22.9,40,0,5,45,67.9
000000000001,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","=""000000000001""",False,"{'O11': [], 'O12': [], 'O21': [], 'O22': ['M']}",3,0.0,0.0,0.0,3.0,60,0,5,65,68.0
000010000001,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1)","=""000010000001""",False,"{'O11': [], 'O12': ['R'], 'O21': [], 'O22': ['M']}",8,0.0,0.0,0.0,8.0,40,20,0,60,68.0
001011010001,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1)","=""001011010001""",False,"{'O11': ['M'], 'O12': ['R', 'M'], 'O21': ['R'], 'O22': ['M']}",21,0.0,0.0,2.0,23.0,20,20,5,45,68.0
100011100001,"(1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1)","=""100011100001""",False,"{'O11': ['H'], 'O12': ['R', 'M'], 'O21': ['H'], 'O22': ['M']}",21,3.5,3.5,0.0,28.0,20,20,0,40,68.0
100100000000,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","=""100100000000""",False,"{'O11': ['H'], 'O12': ['H'], 'O21': [], 'O22': []}",11,5.0,7.0,0.0,23.0,40,0,5,45,68.0
001001100011,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1)","=""001001100011""",False,"{'O11': ['M'], 'O12': ['M'], 'O21': ['H'], 'O22': ['R', 'M']}",24,2.0,2.0999999999999996,0.0,28.1,20,20,0,40,68.1
001100000010,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0)","=""001100000010""",False,"{'O11': ['M'], 'O12': ['H'], 'O21': [], 'O22': ['R']}",19,3.5,5.6,0.0,28.1,20,20,0,40,68.1
010000100010,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0)","=""010000100010""",False,"{'O11': ['R'], 'O12': [], 'O21': ['H'], 'O22': ['R']}",18,2.0,2.0999999999999996,1.0,23.1,20,20,5,45,68.1
001001000101,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1)","=""001001000101""",False,"{'O11': ['M'], 'O12': ['M'], 'O21': [], 'O22': ['H', 'M']}",18,2.5,2.8,0.0,23.3,40,0,5,45,68.3
010010000100,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0)","=""010010000100""",False,"{'O11': ['R'], 'O12': ['R'], 'O21': [], 'O22': ['H']}",17,2.5,2.8,1.0,23.3,20,20,5,45,68.3
010100010101,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1)","=""010100010101""",False,"{'O11': ['R'], 'O12': ['H'], 'O21': ['R'], 'O22': ['H', 'M']}",26,6.0,8.399999999999999,3.0,43.4,20,0,5,25,68.4
