read,bitstring,energy,feasible,num_violations,processing,start_time,workload,ergonomic,safety,original_cost,assignment_start_penalty,skill_penalty,horizon_penalty,precedence_penalty,resource_overlap_penalty,robot_utilization_penalty,total_penalty,total_cost,schedule
162,010000000000000000000100000000000000000000100000000000000000000000000010,33.599999999999994,True,0,18.0,1.6,5.0,7.0,2.0,33.6,0.0,0.0,0.0,0.0,0.0,0,0.0,33.6,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
163,000000000000100000000000000000010000000000100000000000000000000000000001,19.19999999999999,True,0,16.0,1.2,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
164,000000000000001000000100000000000000000000100000000000000000000000000100,31.69999999999999,True,0,19.0,1.6,3.5,5.6,2.0,31.700000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,31.700000000000003,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
165,010000000000000000000000000000000100000000100000000000000100000000000000,29.599999999999994,True,0,18.0,1.4000000000000001,4.0,4.199999999999999,2.0,29.599999999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,29.599999999999998,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
166,000000000000100000000000000000010000000000100000000000000000000000000100,18.80000000000001,True,0,16.0,0.8,0.0,0.0,2.0,18.8,0.0,0.0,0.0,0.0,0.0,0,0.0,18.8,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
167,000000100000000000000000000000000010100000000000000000000000000000010000,24.100000000000023,True,0,18.0,1.0,2.0,2.0999999999999996,1.0,24.1,0.0,0.0,0.0,0.0,0.0,0,0.0,24.1,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
168,010000000000000000000000000000000100100000000000000000000000000000010000,29.0,True,0,16.0,1.0,3.5,3.4999999999999996,0.0,24.0,0.0,0.0,0.0,0.0,0.0,5,5.0,29.0,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
169,010000000000000000000000000000000010100000000000000000000000000000000100,29.600000000000023,True,0,16.0,1.6,3.5,3.4999999999999996,0.0,24.6,0.0,0.0,0.0,0.0,0.0,5,5.0,29.6,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
170,000000000000010000000000000000001000000000001000000000000000000000000010,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
171,000000000000100000000100000000000000010000000000000000000000000000000010,39.8,True,0,20.0,1.6,5.5,7.699999999999999,0.0,34.8,0.0,0.0,0.0,0.0,0.0,5,5.0,39.8,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
172,000000000000010000000000000000000100000010000000000000000000000000000001,28.69999999999999,True,0,17.0,2.6,2.0,2.0999999999999996,0.0,23.700000000000003,0.0,0.0,0.0,0.0,0.0,5,5.0,28.700000000000003,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 4, 'duration': 1, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
173,000000100000000000000000000000000100010000000000000000001000000000000000,32.60000000000002,True,0,21.0,1.2000000000000002,4.5,4.8999999999999995,1.0,32.599999999999994,0.0,0.0,0.0,0.0,0.0,0,0.0,32.599999999999994,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}]}"
174,100000000000000000000000000000000010000000010000000000000000000000000100,21.5,True,0,15.0,1.6,1.5,1.4,2.0,21.5,0.0,0.0,0.0,0.0,0.0,0,0.0,21.5,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
175,000000000000010000000000000000001000000000100000000000000100000000000000,27.5,True,0,19.0,1.2000000000000002,2.5,2.8,2.0,27.5,0.0,0.0,0.0,0.0,0.0,0,0.0,27.5,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
176,000000000000001000000010000000000000010000000000000000001000000000000000,48.3,True,0,23.0,1.8000000000000003,8.0,10.5,0.0,43.3,0.0,0.0,0.0,0.0,0.0,5,5.0,48.3,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}]}"
177,000000100000000000000000000000001000100000000000000000000100000000000000,32.400000000000006,True,0,21.0,1.0,4.5,4.8999999999999995,1.0,32.4,0.0,0.0,0.0,0.0,0.0,0,0.0,32.4,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
178,000000100000000000000010000000000000010000000000000000000000000000000010,37.0,True,0,21.0,1.8,5.5,7.699999999999999,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37.0,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
179,000000000000000100000000000000000010010000000000000000000000000000001000,28.099999999999994,True,0,17.0,2.0,2.0,2.0999999999999996,0.0,23.1,0.0,0.0,0.0,0.0,0.0,5,5.0,28.1,"{'O11': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
180,010000000000000000000000000000000010000000100000000000000000000000001000,21.299999999999983,True,0,15.0,1.4,1.5,1.4,2.0,21.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,21.299999999999997,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
181,000000000000010000000000000000000100000000100000000000000000000000000001,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
182,000000000000100000000000000000000100000000000100000000000000000000000001,20.19999999999999,True,0,16.0,2.2,0.0,0.0,2.0,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0,20.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
183,001000000000000000000010000000000000000000010000000000000000000000000010,34.19999999999999,True,0,18.0,2.2,5.0,7.0,2.0,34.2,0.0,0.0,0.0,0.0,0.0,0,0.0,34.2,"{'O11': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
184,000000000000010000000000000000000100000000100000000000000000000000001000,19.200000000000017,True,0,16.0,1.2000000000000002,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
185,000000000000010000000000000000001000000000010000000000000100000000000000,27.700000000000017,True,0,19.0,1.4000000000000001,2.5,2.8,2.0,27.7,0.0,0.0,0.0,0.0,0.0,0,0.0,27.7,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
186,000000000000010000000000000000000100000000100000000000000000000000000001,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
187,000000000000100000000000000000001000100000000000000000000100000000000000,35.400000000000006,True,0,20.0,1.0,4.5,4.8999999999999995,0.0,30.4,0.0,0.0,0.0,0.0,0.0,5,5.0,35.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
188,000000000000100000000000000000001000000000010000000000000100000000000000,27.5,True,0,19.0,1.2000000000000002,2.5,2.8,2.0,27.5,0.0,0.0,0.0,0.0,0.0,0,0.0,27.5,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
189,000000000000100000000000000000001000100000000000000000000000000000010000,26.69999999999999,True,0,17.0,0.6000000000000001,2.0,2.0999999999999996,0.0,21.700000000000003,0.0,0.0,0.0,0.0,0.0,5,5.0,26.700000000000003,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
190,000000100000000000000000000000000010100000000000000000000000000000001000,24.30000000000001,True,0,18.0,1.2000000000000002,2.0,2.0999999999999996,1.0,24.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,24.299999999999997,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
191,100000000000000000000000000000000010000000100000000000000000000000000100,21.299999999999983,True,0,15.0,1.4000000000000001,1.5,1.4,2.0,21.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,21.299999999999997,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
192,000000000000010000000000000000000010000000100000000000000000000000000100,19.600000000000023,True,0,16.0,1.6,0.0,0.0,2.0,19.6,0.0,0.0,0.0,0.0,0.0,0,0.0,19.6,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
193,000000000000010000000000000000001000000000010000000000000000000000000001,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
194,100000000000000000000000000000001000000000001000000000000000000000000010,21.5,True,0,15.0,1.6,1.5,1.4,2.0,21.5,0.0,0.0,0.0,0.0,0.0,0,0.0,21.5,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
195,000000000000010000000000000000000010000000100000000000000100000000000000,27.900000000000006,True,0,19.0,1.6,2.5,2.8,2.0,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,27.900000000000002,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
196,000000000000100000000000000000000010000000100000000000000000000000000100,19.400000000000006,True,0,16.0,1.4000000000000001,0.0,0.0,2.0,19.4,0.0,0.0,0.0,0.0,0.0,0,0.0,19.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
197,000000000000100000000000000000010000000000001000000000000000000000000010,19.400000000000006,True,0,16.0,1.4000000000000001,0.0,0.0,2.0,19.4,0.0,0.0,0.0,0.0,0.0,0,0.0,19.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
198,000000000000010000000100000000000000000000100000000000000000000000001000,31.30000000000001,True,0,19.0,1.2000000000000002,3.5,5.6,2.0,31.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,31.299999999999997,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
199,000000000000100000000000000000000010000000100000000000000100000000000000,27.69999999999999,True,0,19.0,1.4000000000000001,2.5,2.8,2.0,27.7,0.0,0.0,0.0,0.0,0.0,0,0.0,27.7,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
200,100000000000000000000000000000000010000000010000000000000000000000000100,21.5,True,0,15.0,1.6,1.5,1.4,2.0,21.5,0.0,0.0,0.0,0.0,0.0,0,0.0,21.5,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
201,000000000000100000000000000000000100000000010000000000000000000000000001,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
202,000000100000000000000000000000001000000000000100000000000000000000000001,27.0,True,0,17.0,2.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,5,5.0,27.0,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
203,000000100000000000000000000000001000010000000000000000000000000000000001,24.69999999999999,True,0,18.0,1.6,2.0,2.0999999999999996,1.0,24.700000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,24.700000000000003,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
204,000000001000000000000000000000000010000000100000000000000000000000001000,26.599999999999994,True,0,17.0,1.6,0.0,0.0,3.0,21.6,0.0,0.0,0.0,0.0,0.0,5,5.0,26.6,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
205,000000000000000100000000000000000010000000100000000000001000000000000000,28.099999999999994,True,0,19.0,1.8000000000000003,2.5,2.8,2.0,28.1,0.0,0.0,0.0,0.0,0.0,0,0.0,28.1,"{'O11': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}]}"
206,000000100000000000000000000000000010100000000000000000000000000000010000,24.100000000000023,True,0,18.0,1.0,2.0,2.0999999999999996,1.0,24.1,0.0,0.0,0.0,0.0,0.0,0,0.0,24.1,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
207,000000000000100000000000000000010000100000000000000000000000000000000010,27.099999999999994,True,0,17.0,1.0,2.0,2.0999999999999996,0.0,22.1,0.0,0.0,0.0,0.0,0.0,5,5.0,27.1,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
208,000000100000000000000000000000000010001000000000000000000010000000000000,33.400000000000006,True,0,21.0,2.0,4.5,4.8999999999999995,1.0,33.4,0.0,0.0,0.0,0.0,0.0,0,0.0,33.4,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
209,000000000000100000000000000000010000000000100000000000000000000000000001,19.19999999999999,True,0,16.0,1.2,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
210,100000000000000000000000000000001000000100000000000000000000000000000010,29.799999999999983,True,0,16.0,1.8,3.5,3.4999999999999996,0.0,24.8,0.0,0.0,0.0,0.0,0.0,5,5.0,29.8,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
211,000000000000001000000000000000000010000000001000000000000010000000000000,28.69999999999999,True,0,19.0,2.4000000000000004,2.5,2.8,2.0,28.7,0.0,0.0,0.0,0.0,0.0,0,0.0,28.7,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
212,000000100000000000000010000000000000100000000000000000000000000000000010,36.80000000000001,True,0,21.0,1.6,5.5,7.699999999999999,1.0,36.8,0.0,0.0,0.0,0.0,0.0,0,0.0,36.8,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
